filename,label,zcr,rmse,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
0_152022182_L_18.wav,0,0.013584872159090908,0.008430208,-619.716796875,42.5665168762207,12.683000564575195,-0.7864143252372742,-4.697595119476318,-4.5711493492126465,-1.9765514135360718,-0.5348557233810425,1.001439094543457,0.19336776435375214,-2.6349990367889404,-2.0014328956604004,-0.5879616737365723
0_152022182_L_19.wav,0,0.010785113324175824,0.007515323,-622.5951538085938,36.49742126464844,9.316757202148438,1.718328595161438,-1.1675571203231812,-4.1099162101745605,-1.9538497924804688,0.055723994970321655,-0.015649257227778435,-1.0979559421539307,-1.8568882942199707,-1.1332834959030151,-1.1153134107589722
0_152022182_L_20.wav,0,0.011532263575072886,0.0075686723,-659.0620727539062,34.992950439453125,7.622243881225586,1.387968897819519,-2.3634321689605713,-5.669873237609863,-2.2048568725585938,0.3797512650489807,0.6204342842102051,-0.8140970468521118,-2.8515987396240234,-1.7912904024124146,-0.8430257439613342
1_152022182_L_01.wav,1,0.02172754295318725,0.003225484,-728.878662109375,49.231201171875,12.247743606567383,15.151691436767578,2.7994165420532227,-11.02381706237793,-4.906123161315918,-4.319675445556641,-4.970165252685547,-2.971766948699951,-5.275300025939941,-3.5653274059295654,-2.6269912719726562
1_152022182_L_02.wav,1,0.023744095203488372,0.0036659618,-703.9505615234375,40.31852340698242,14.01772689819336,11.662185668945312,2.2275161743164062,-6.667074680328369,-3.000638723373413,-2.486827850341797,-3.081958770751953,-2.106609344482422,-3.617602825164795,-2.844099998474121,-2.20241641998291
1_152022182_L_03.wav,1,0.028903689723782773,0.0035500086,-708.7262573242188,44.76218795776367,10.471942901611328,15.014780044555664,3.4638071060180664,-11.864043235778809,-5.47379732131958,-2.9640121459960938,-4.508272647857666,-2.6348564624786377,-3.882599353790283,-3.2885305881500244,-2.2354209423065186
1_152022182_L_04.wav,1,0.023472736791237115,0.0035447718,-718.946533203125,43.73514938354492,13.040628433227539,13.582549095153809,1.2607992887496948,-11.00829029083252,-5.43086051940918,-4.248871803283691,-4.220707416534424,-1.675959587097168,-3.4704654216766357,-2.8739333152770996,-2.4022228717803955
1_152022182_L_05.wav,1,0.028547336254612546,0.004349737,-687.0432739257812,43.92079162597656,9.466245651245117,9.29196834564209,-2.0191650390625,-11.488825798034668,-2.4646928310394287,-1.3152008056640625,-3.5166497230529785,-1.1236763000488281,-2.3123679161071777,-2.2225863933563232,-1.6248141527175903
1_152022182_L_06.wav,1,0.0255103204036965,0.0047282716,-697.3433227539062,49.390846252441406,11.622696876525879,15.755986213684082,2.7837560176849365,-11.647850036621094,-4.404102802276611,-2.6493799686431885,-2.529797315597534,-1.3271961212158203,-5.112298965454102,-2.872631072998047,-1.2977758646011353
1_152022182_L_07.wav,1,0.02752204356846473,0.00553844,-676.8259887695312,48.751895904541016,10.786554336547852,12.615583419799805,-0.6298972964286804,-12.475987434387207,-2.882079601287842,-2.117119073867798,-4.1092634201049805,-1.3776756525039673,-3.2423782348632812,-2.257646083831787,-1.1072838306427002
1_152022182_L_08.wav,1,0.029375448994252873,0.006842901,-646.686279296875,44.51650619506836,6.485500335693359,11.670241355895996,0.001916541950777173,-12.111413955688477,-3.127237558364868,-3.230428457260132,-4.616933822631836,-1.0751253366470337,-3.554823637008667,-2.7913529872894287,-1.5050121545791626
1_152022182_L_09.wav,1,0.027176288921480145,0.003735353,-698.4832763671875,47.55767059326172,10.177457809448242,14.29961109161377,1.1797370910644531,-12.15534782409668,-3.6130597591400146,-2.7200615406036377,-3.611307382583618,-1.3754758834838867,-4.9983086585998535,-3.9780454635620117,-1.5804059505462646
1_152022182_L_10.wav,1,0.026442456151185772,0.0074915728,-657.3956298828125,52.927207946777344,8.626254081726074,12.149205207824707,-0.6631394028663635,-12.744688034057617,-2.765915870666504,-2.8343024253845215,-3.1856255531311035,0.5546386241912842,-3.675562858581543,-2.6845152378082275,-0.40984925627708435
1_152022182_L_11.wav,1,0.0271475846069869,0.0047198725,-685.7782592773438,52.87083053588867,9.08296012878418,15.811406135559082,1.1760555505752563,-13.194113731384277,-2.7249317169189453,-3.362624406814575,-4.052765369415283,0.12712128460407257,-4.2217793464660645,-3.2737491130828857,-1.3698854446411133
1_152022182_L_12.wav,1,0.027107007575757576,0.0062201386,-673.8894653320312,70.4793930053711,20.54365348815918,21.287220001220703,4.081465244293213,-12.525604248046875,-3.995757579803467,-3.8793365955352783,-3.619443893432617,-0.39104631543159485,-6.215235710144043,-5.491981506347656,-2.4832334518432617
1_152022182_L_13.wav,1,0.025542361802788845,0.005109454,-682.863037109375,58.8927116394043,17.01214027404785,15.206578254699707,0.3747536838054657,-10.420798301696777,-3.5619049072265625,-5.648202896118164,-3.4575233459472656,0.9791847467422485,-4.422752380371094,-3.4981441497802734,-1.4865058660507202
1_152022182_L_14.wav,1,0.024837509725103735,0.006612796,-663.8486938476562,53.97134780883789,11.210103034973145,13.10954761505127,0.13625279068946838,-10.909381866455078,-1.9423487186431885,-2.839118003845215,-3.357743501663208,-0.5412217974662781,-4.115499973297119,-2.1343436241149902,-1.0105470418930054
1_152022182_L_15.wav,1,0.024039335029069766,0.007703474,-668.0252685546875,54.980201721191406,5.8634538650512695,13.318741798400879,1.3770618438720703,-11.272624015808105,-1.369098424911499,-3.6467461585998535,-3.656013250350952,1.294297456741333,-4.109328746795654,-3.1376473903656006,-0.6966838240623474
1_152022182_L_16.wav,1,0.02918941541988417,0.0051952084,-688.447265625,54.51704788208008,13.658027648925781,18.636329650878906,1.0802501440048218,-12.766647338867188,-2.1111948490142822,-5.451263427734375,-7.465155124664307,-1.9835634231567383,-4.896264553070068,-3.0134918689727783,-1.2415130138397217
1_152022182_L_17.wav,1,0.024031929347826088,0.0060415,-673.302734375,47.490665435791016,8.200506210327148,12.880162239074707,1.3501445055007935,-10.325051307678223,-2.1485214233398438,-3.1035854816436768,-3.5548856258392334,0.006224002689123154,-3.8119161128997803,-3.125410795211792,-1.4988175630569458
1_152022182_L_18.wav,1,0.02707586028696498,0.0059623104,-665.9017944335938,47.05712890625,9.429959297180176,13.141829490661621,1.9137048721313477,-9.36110782623291,-1.426093578338623,-2.598789930343628,-4.868987560272217,-2.161797523498535,-4.2621750831604,-2.8928706645965576,-1.3253800868988037
1_152022182_L_19.wav,1,0.029339672559760957,0.004352736,-673.6412353515625,46.969364166259766,13.218273162841797,17.860231399536133,1.626147985458374,-12.211472511291504,-4.211386203765869,-5.104172229766846,-4.146508693695068,-0.6464352607727051,-4.748326778411865,-1.772903323173523,0.03423808515071869
1_152022182_L_20.wav,1,0.024204049059139785,0.005730326,-686.724365234375,47.592342376708984,9.047968864440918,9.667197227478027,0.32980582118034363,-7.556299209594727,-1.1735703945159912,-2.640655517578125,-2.2162318229675293,-0.8554420471191406,-5.369287490844727,-2.757732391357422,-0.9080197811126709
2_152022182_L_01.wav,2,0.2808940566588785,0.011251172,-516.638916015625,49.803592681884766,-24.47893714904785,18.516860961914062,-9.711409568786621,-5.624160289764404,-2.0496010780334473,-7.796910285949707,-5.488839626312256,-1.7163100242614746,-3.8817105293273926,-2.2594869136810303,-9.452781677246094
2_152022182_L_02.wav,2,0.2407513786764706,0.015064437,-491.7809753417969,60.52290725708008,-24.33506202697754,12.943833351135254,-11.30046558380127,-9.45641803741455,-0.8496711254119873,-11.910809516906738,-7.466162204742432,-4.641843318939209,-2.162318229675293,-0.8362818360328674,-7.320384502410889
2_152022182_L_03.wav,2,0.24900243615591397,0.011377678,-497.03448486328125,60.06731414794922,-24.965667724609375,18.558578491210938,-14.433506965637207,-7.14102840423584,-4.77540397644043,-10.300292015075684,-6.287786483764648,-1.2694947719573975,-3.715017318725586,-3.0995681285858154,-10.70823860168457
2_152022182_L_04.wav,2,0.2765667002688172,0.011794765,-508.4563293457031,54.472381591796875,-24.080169677734375,19.558637619018555,-11.3308744430542,-6.787714004516602,-3.0833353996276855,-11.157771110534668,-5.775542259216309,-3.354973554611206,-2.977663516998291,-1.960719108581543,-8.56528091430664
2_152022182_L_05.wav,2,0.27087983630952384,0.01107917,-509.4079284667969,48.12568283081055,-18.489879608154297,16.562469482421875,-8.930551528930664,-8.528166770935059,-2.2686188220977783,-11.189967155456543,-6.728940010070801,-6.38129186630249,-4.120890140533447,-1.5792852640151978,-7.5925984382629395
2_152022182_L_06.wav,2,0.28586007882882886,0.0104348,-510.9539794921875,47.92739486694336,-24.983154296875,19.81053352355957,-9.948580741882324,-8.422003746032715,-3.4646143913269043,-9.681922912597656,-5.418578624725342,-4.057058334350586,-5.319245338439941,-1.8166234493255615,-8.364057540893555
2_152022182_L_07.wav,2,0.2665026700949367,0.012063759,-506.14276123046875,60.23817443847656,-24.151281356811523,22.663206100463867,-11.640922546386719,-4.377142429351807,-4.118330001831055,-9.501498222351074,-6.395881175994873,-2.363598108291626,-4.223442554473877,-2.3622689247131348,-9.021771430969238
2_152022182_L_08.wav,2,0.25183242626404495,0.009848026,-504.055419921875,56.20401382446289,-29.415212631225586,18.496261596679688,-12.929834365844727,-3.7008063793182373,-3.1509814262390137,-11.352428436279297,-9.903892517089844,-2.605621814727783,-3.8991074562072754,1.1462788581848145,-7.006471157073975
2_152022182_L_09.wav,2,0.27802734375,0.013142397,-503.5954895019531,48.62408447265625,-17.82491683959961,13.06054973602295,-7.952880859375,-9.49479866027832,-0.3950560986995697,-9.881260871887207,-5.703352928161621,-3.7453513145446777,-3.39009690284729,-1.849111795425415,-8.077971458435059
2_152022182_L_10.wav,2,0.2658718837780899,0.015150645,-498.2366638183594,50.05393981933594,-18.413034439086914,13.536495208740234,-9.306017875671387,-10.824636459350586,0.2906343638896942,-10.100726127624512,-3.5284526348114014,-2.9048805236816406,-3.8494913578033447,-3.488802909851074,-9.625760078430176
2_152022182_L_11.wav,2,0.2658718837780899,0.015150645,-498.2366638183594,50.05393981933594,-18.413034439086914,13.536495208740234,-9.306017875671387,-10.824636459350586,0.2906343638896942,-10.100726127624512,-3.5284526348114014,-2.9048805236816406,-3.8494913578033447,-3.488802909851074,-9.625760078430176
2_152022182_L_12.wav,2,0.26702249461206895,0.012218928,-490.8124084472656,49.39784240722656,-27.444557189941406,21.12298011779785,-12.130636215209961,-5.416574954986572,-2.442593812942505,-7.588075637817383,-8.648730278015137,-2.317474842071533,-5.750939846038818,-0.8827052712440491,-9.387579917907715
2_152022182_L_13.wav,2,0.26109095982142855,0.0106872255,-509.3100891113281,56.31520080566406,-21.116994857788086,19.230073928833008,-12.301300048828125,-7.883266448974609,-1.5546298027038574,-7.844914436340332,-5.8948163986206055,-3.6006128787994385,-5.263669013977051,-1.995543122291565,-8.496402740478516
2_152022182_L_14.wav,2,0.27415679603494625,0.010369998,-511.496337890625,51.02840805053711,-23.040681838989258,21.00798988342285,-11.138259887695312,-4.817100524902344,-2.2926602363586426,-9.248811721801758,-5.902043342590332,-2.8947038650512695,-3.763488531112671,-2.8884990215301514,-8.81455135345459
2_152022182_L_15.wav,2,0.27023841594827586,0.016050315,-496.25970458984375,52.159202575683594,-20.804828643798828,14.376627922058105,-7.097813606262207,-9.037835121154785,-0.25260472297668457,-10.265491485595703,-4.403729438781738,-2.73626446723938,-2.8406739234924316,-1.3443243503570557,-8.589290618896484
2_152022182_L_16.wav,2,0.2589446686126374,0.012807481,-501.79669189453125,53.08161163330078,-18.063695907592773,18.676456451416016,-7.842360496520996,-8.660372734069824,-1.20394766330719,-9.848648071289062,-2.3558146953582764,-3.8544936180114746,-3.393573760986328,-2.179389476776123,-7.946616172790527
2_152022182_L_17.wav,2,0.27272306743421054,0.012857525,-504.6063232421875,53.153987884521484,-20.049991607666016,15.716817855834961,-9.827291488647461,-8.302873611450195,-0.8479297757148743,-11.303434371948242,-5.715761184692383,-5.794888019561768,-3.322401762008667,-1.9968777894973755,-8.323005676269531
2_152022182_L_18.wav,2,0.2637201665521978,0.011226071,-504.0932922363281,58.08539581298828,-21.50358772277832,20.924678802490234,-12.331564903259277,-7.736644268035889,-2.6057536602020264,-10.142343521118164,-5.870396137237549,-3.4054505825042725,-4.032750606536865,-2.250432014465332,-10.08938217163086
2_152022182_L_19.wav,2,0.25739972615979384,0.011327837,-504.78802490234375,53.09247970581055,-21.679868698120117,19.905397415161133,-8.338988304138184,-8.658761024475098,-4.608409881591797,-12.188566207885742,-7.803913116455078,-6.3359551429748535,-4.256186485290527,-1.8574111461639404,-7.731049537658691
2_152022182_L_20.wav,2,0.2706588273195876,0.01381046,-504.8839416503906,50.811920166015625,-20.650814056396484,16.303485870361328,-9.521894454956055,-8.816585540771484,-0.8849271535873413,-9.503812789916992,-4.111692428588867,-4.257494926452637,-4.219198703765869,-1.7596948146820068,-9.691091537475586
3_152022182_L_01.wav,3,0.23885569852941177,0.01769401,-486.8755187988281,59.25244903564453,-20.235132217407227,20.247968673706055,-2.1590723991394043,-11.650813102722168,-7.471754550933838,-9.563029289245605,-5.894471168518066,-5.767342567443848,-6.454277515411377,-5.730695724487305,-8.10020923614502
3_152022182_L_02.wav,3,0.2375,0.01933117,-484.28082275390625,58.48092269897461,-21.692350387573242,20.441028594970703,-0.7152837514877319,-13.434968948364258,-9.841874122619629,-9.046385765075684,-5.674490928649902,-6.610259056091309,-4.4051833152771,-4.83371114730835,-8.497389793395996
3_152022182_L_03.wav,3,0.20671429550438597,0.031252082,-470.9874267578125,59.854286193847656,-9.388445854187012,12.383260726928711,1.0016814470291138,-16.101253509521484,-14.813653945922852,-10.291116714477539,-5.916866779327393,-7.9610419273376465,-3.9059550762176514,-2.962810754776001,-8.677742004394531
3_152022182_L_04.wav,3,0.17952769886363637,0.027779534,-451.4546203613281,77.79275512695312,-32.509578704833984,22.695781707763672,2.721040964126587,-14.8347806930542,-17.435197830200195,-8.331265449523926,-4.766725063323975,-4.718603610992432,-8.200265884399414,-6.341861724853516,-7.254086971282959
3_152022182_L_05.wav,3,0.22773850132042253,0.028375823,-469.46099853515625,55.231468200683594,-15.405993461608887,16.20416831970215,-0.9231839179992676,-15.21928596496582,-11.09831428527832,-15.292238235473633,-8.029498100280762,-4.655779838562012,-4.724178791046143,-4.214694499969482,-8.449384689331055
3_152022182_L_06.wav,3,0.2543815104166667,0.018234877,-496.41900634765625,60.911399841308594,-20.87448501586914,24.54595947265625,-4.190251350402832,-13.8006010055542,-7.893842697143555,-11.190505981445312,-4.791971683502197,-7.636799335479736,-4.09072208404541,-4.5173659324646,-8.661635398864746
3_152022182_L_07.wav,3,0.2396980660860656,0.02376605,-496.1992492675781,67.29896545410156,-15.067361831665039,27.14763832092285,-1.7615997791290283,-11.167489051818848,-9.861526489257812,-10.610908508300781,-8.512880325317383,-7.386570930480957,-7.4607253074646,-3.0057125091552734,-7.933178901672363
3_152022182_L_08.wav,3,0.20096497616525424,0.030578326,-471.2213134765625,72.20682525634766,-17.336471557617188,17.93515968322754,0.03282509371638298,-12.835564613342285,-15.208961486816406,-13.968031883239746,-4.115560054779053,-3.2226357460021973,-6.126343727111816,-5.043717861175537,-7.6842451095581055
3_152022182_L_09.wav,3,0.20794222248134328,0.026969185,-466.1939392089844,69.4764175415039,-18.65879249572754,19.073148727416992,-3.894857883453369,-13.388721466064453,-7.916081428527832,-12.02263355255127,-6.197488784790039,-3.7953855991363525,-3.541360378265381,-4.096158027648926,-8.356118202209473
3_152022182_L_10.wav,3,0.2159775556144068,0.028507402,-479.77899169921875,67.68120574951172,-18.461700439453125,27.777854919433594,-4.5988593101501465,-15.838276863098145,-12.48421573638916,-13.573079109191895,-8.440146446228027,-8.16162395477295,-7.213843822479248,-5.708319187164307,-8.027387619018555
3_152022182_L_11.wav,3,0.21593353713768115,0.018221697,-478.6290283203125,61.29037857055664,-23.327035903930664,17.5506649017334,-11.710860252380371,-12.693161010742188,-3.456526756286621,-8.437192916870117,-7.032264232635498,-9.685476303100586,-6.186227321624756,-3.114375352859497,-7.129091739654541
3_152022182_L_12.wav,3,0.23374965734649122,0.02483417,-483.5529479980469,63.60493850708008,-17.862470626831055,23.914453506469727,-3.9153385162353516,-15.422344207763672,-10.203210830688477,-8.99027156829834,-6.381633758544922,-8.81042766571045,-7.837741374969482,-5.307150363922119,-9.873254776000977
3_152022182_L_13.wav,3,0.2210411658653846,0.017845511,-487.6419372558594,68.94407653808594,-22.150026321411133,21.645973205566406,-6.218455791473389,-12.653791427612305,-12.152885437011719,-14.0877046585083,-7.490334510803223,-8.58517837524414,-5.301206588745117,0.05924561619758606,-8.307146072387695
3_152022182_L_14.wav,3,0.21271033653846153,0.024690751,-482.04376220703125,62.63428497314453,-16.44261932373047,17.344335556030273,1.0737102031707764,-16.74492835998535,-13.445023536682129,-13.019176483154297,-9.731685638427734,-8.921285629272461,-5.438349723815918,0.04190836846828461,-5.593854904174805
3_152022182_L_15.wav,3,0.21981119791666667,0.028158722,-468.1350402832031,48.9629020690918,-11.893881797790527,11.681144714355469,-0.6754445433616638,-12.6015043258667,-9.26737117767334,-10.099395751953125,-9.674071311950684,-5.376438617706299,-1.8278728723526,-3.092411994934082,-6.935160160064697
3_152022182_L_16.wav,3,0.23128004807692307,0.023856342,-487.8073425292969,57.67079162597656,-13.746058464050293,20.726625442504883,-0.35930222272872925,-15.3964262008667,-9.965230941772461,-10.091653823852539,-8.537467002868652,-8.8287353515625,-5.705271244049072,-2.033235549926758,-7.3913140296936035
3_152022182_L_17.wav,3,0.24438840951492538,0.016672479,-502.194091796875,65.51383972167969,-21.160810470581055,28.701980590820312,-3.6858692169189453,-12.295085906982422,-13.794581413269043,-10.487475395202637,-7.5948405265808105,-9.749434471130371,-7.4790544509887695,-2.6888089179992676,-5.887334823608398
3_152022182_L_18.wav,3,0.20016329405737704,0.02624476,-481.4366149902344,71.05075073242188,-7.526793956756592,14.334464073181152,-3.576040744781494,-15.291749954223633,-13.932272911071777,-12.026371955871582,-7.457411289215088,-6.978326320648193,-6.344149589538574,-2.154515504837036,-4.526068210601807
3_152022182_L_19.wav,3,0.22754657451923077,0.022693334,-488.7350158691406,68.43843078613281,-21.884092330932617,26.45940589904785,-4.500277519226074,-15.870072364807129,-12.056395530700684,-9.874667167663574,-9.490410804748535,-8.739877700805664,-6.008133411407471,-1.5185232162475586,-5.299284934997559
3_152022182_L_20.wav,3,0.2684705010775862,0.013661847,-513.3977661132812,49.33782958984375,-16.363872528076172,19.124170303344727,-2.6636617183685303,-12.229170799255371,-9.145834922790527,-11.101995468139648,-4.21177864074707,-6.8251166343688965,-6.360496997833252,-0.8646931052207947,-5.035989761352539
4_152022182_L_01.wav,4,0.24573567708333333,0.011669004,-516.670654296875,62.275978088378906,-21.567441940307617,9.061738014221191,-11.475316047668457,-6.31429386138916,-6.067074298858643,-8.914420127868652,-3.764334201812744,-5.243930816650391,-2.6833600997924805,-3.396667718887329,-6.029977798461914
4_152022182_L_02.wav,4,0.1829522824754902,0.01565319,-483.0807189941406,90.18267822265625,-13.81152057647705,9.34383773803711,-13.49349308013916,-8.182865142822266,-4.935408592224121,-11.115859985351562,-5.440929889678955,-3.4148361682891846,-0.9334263801574707,-2.753469705581665,-8.00350284576416
4_152022182_L_03.wav,4,0.21422776442307692,0.013361233,-498.89678955078125,82.60741424560547,-22.369808197021484,10.169058799743652,-14.210686683654785,-4.147310733795166,-4.544775485992432,-8.273499488830566,-6.6938323974609375,-3.344996452331543,-2.679274320602417,0.06531526893377304,-6.730376720428467
4_152022182_L_04.wav,4,0.2140076519691781,0.013707994,-496.04827880859375,72.21405029296875,-16.160104751586914,5.831845283508301,-14.900455474853516,-12.298956871032715,-8.668341636657715,-11.883874893188477,-7.023865699768066,-5.123074531555176,-1.4333393573760986,-2.3136324882507324,-5.854073524475098
4_152022182_L_05.wav,4,0.21270282451923078,0.01004291,-507.2919921875,78.20475006103516,-23.67428970336914,11.922239303588867,-14.481476783752441,-6.531473636627197,-9.638747215270996,-12.691144943237305,-9.118465423583984,-2.968825101852417,-5.280101299285889,-2.445824146270752,-7.819764137268066
4_152022182_L_06.wav,4,0.20268773320895522,0.013042378,-489.72119140625,80.78630828857422,-24.19013023376465,12.770244598388672,-16.02835464477539,-6.908752918243408,-10.945304870605469,-13.010631561279297,-8.840605735778809,-3.8769052028656006,-4.732515811920166,-2.3753085136413574,-7.201929092407227
4_152022182_L_07.wav,4,0.23243689903846154,0.012512465,-505.22314453125,77.41291809082031,-26.1273193359375,10.491342544555664,-17.051578521728516,-4.431676387786865,-6.974639415740967,-10.89330768585205,-7.695838928222656,-2.907731056213379,-5.380322456359863,-5.3481364250183105,-7.0548529624938965
4_152022182_L_08.wav,4,0.21182105654761904,0.010533164,-510.6634216308594,78.8052978515625,-21.53668785095215,11.393244743347168,-14.98965072631836,-4.940142631530762,-8.371359825134277,-9.98660945892334,-8.239383697509766,-1.9366954565048218,-4.338648319244385,-3.704493284225464,-5.913021087646484
4_152022182_L_09.wav,4,0.22232829990671643,0.011983078,-498.0780029296875,82.12451171875,-24.379976272583008,9.536508560180664,-21.028606414794922,-8.404302597045898,-7.280900001525879,-8.271591186523438,-7.600772380828857,-1.459256649017334,-3.7476131916046143,-4.656591415405273,-7.0862135887146
4_152022182_L_10.wav,4,0.21095052083333332,0.013056263,-497.8527526855469,77.32170867919922,-20.29824447631836,11.25603199005127,-17.281850814819336,-7.511079788208008,-9.151202201843262,-11.76634407043457,-5.794493198394775,-2.792775869369507,-3.3030691146850586,-0.972142219543457,-6.975039005279541
4_152022182_L_11.wav,4,0.23242895153985507,0.013493607,-500.3896179199219,76.89672088623047,-22.370532989501953,10.244274139404297,-15.58837890625,-6.772327899932861,-10.316887855529785,-11.841805458068848,-6.32302188873291,-4.010562896728516,-3.3176662921905518,-3.454946994781494,-5.037286281585693
4_152022182_L_12.wav,4,0.2518295839608434,0.009244698,-511.76824951171875,69.08680725097656,-23.87364959716797,15.99168586730957,-12.947381973266602,-3.752256155014038,-8.0164155960083,-8.262555122375488,-6.601208686828613,-3.9579479694366455,-5.451760768890381,-3.15694260597229,-8.019116401672363
4_152022182_L_13.wav,4,0.23080318921232876,0.009317326,-508.7537841796875,74.86539459228516,-24.007638931274414,14.005873680114746,-12.949084281921387,-4.638212203979492,-7.882608413696289,-10.053964614868164,-9.767662048339844,-3.2744269371032715,-3.032550573348999,-1.5046820640563965,-8.601777076721191
